employee_id,age,gender,department,job_role,education_level,monthly_salary,years_at_company,years_since_promotion,num_projects,avg_weekly_hours,overtime,satisfaction_score,performance_rating,work_life_balance,distance_from_home,marital_status,attrition
EMP-2238,41,Male,Engineering,Analyst,Bachelor's,48938.42,10,2,4,43.0,No,2.5,4,2,22,Divorced,No
EMP-2239,41,Male,Engineering,Senior Engineer,High School,60136.68,1,0,5,38.0,No,1.4,3,5,47,Married,No
EMP-2240,48,Male,Operations,Team Lead,Master's,66991.58,5,3,1,49.5,Yes,1.0,3,3,8,Single,No
EMP-2241,46,Female,Operations,Associate,Bachelor's,34864.18,2,0,5,53.5,Yes,2.3,3,2,46,Single,No
EMP-2242,28,Female,Finance,Director,PhD,133514.44,0,0,9,49.0,No,2.8,5,2,8,Married,No
EMP-2243,49,Male,Engineering,Manager,PhD,106770.45,2,1,2,35.1,No,4.2,5,4,29,Married,No
EMP-2244,32,Male,HR,Analyst,Bachelor's,39635.1,1,1,2,42.1,No,2.2,4,5,43,Married,No
EMP-2245,44,Male,Engineering,Senior Engineer,Bachelor's,62939.37,1,1,8,54.5,Yes,3.8,4,1,46,Married,No
EMP-2246,37,Male,Sales,Analyst,Master's,46541.93,0,0,6,53.6,Yes,1.0,2,1,28,Married,No
EMP-2247,33,Female,Engineering,Associate,Bachelor's,33489.61,7,2,3,35.3,Yes,1.8,4,2,25,Married,No
EMP-2248,22,Female,Finance,Team Lead,Bachelor's,67847.2,7,0,8,46.8,Yes,3.4,3,3,40,Divorced,No
EMP-2249,35,Male,Engineering,Senior Engineer,Master's,80300.33,10,9,4,45.9,No,4.4,3,1,46,Married,No
EMP-2250,24,Male,Marketing,Analyst,Bachelor's,53210.63,7,4,7,51.3,Yes,1.0,5,1,1,Married,Yes
EMP-2251,44,Other,Operations,Analyst,Master's,58968.92,21,5,6,38.1,No,2.6,4,1,14,Married,No
EMP-2252,48,Female,Marketing,Analyst,Master's,54115.87,0,0,2,50.5,Yes,3.7,5,3,15,Divorced,No
EMP-2253,30,Male,Engineering,Director,Master's,125033.3,0,0,8,58.7,Yes,1.0,4,2,42,Single,No
EMP-2254,38,Male,Operations,Manager,Master's,83638.36,1,1,7,44.3,No,2.2,3,5,1,Single,Yes
EMP-2255,30,Male,Marketing,Analyst,Master's,57725.14,2,2,3,43.4,No,3.1,4,2,7,Single,No
EMP-2256,31,Other,Sales,Team Lead,Bachelor's,66418.65,5,0,8,35.7,No,4.3,2,4,1,Married,No
EMP-2257,42,Male,Marketing,Associate,PhD,39518.29,0,0,7,36.4,No,3.3,5,2,48,Married,No
EMP-2258,36,Male,Operations,Associate,PhD,41124.33,4,4,9,58.3,Yes,2.0,1,1,2,Married,No
EMP-2259,50,Other,Sales,Manager,Master's,104562.29,8,5,9,59.4,Yes,3.7,4,1,14,Married,No
EMP-2260,32,Female,HR,Associate,Master's,44265.59,12,6,4,35.1,No,1.5,4,3,27,Single,No
EMP-2261,44,Male,Sales,Analyst,Master's,46018.86,2,2,10,57.5,Yes,3.4,2,1,18,Married,No
EMP-2262,37,Male,Engineering,Associate,Bachelor's,36815.11,9,3,1,39.3,No,1.5,2,5,5,Divorced,No
EMP-2263,42,Male,Finance,Director,Master's,126560.71,3,3,4,49.0,No,3.9,3,2,21,Single,No
EMP-2264,32,Female,Engineering,Analyst,High School,42492.74,1,1,7,52.0,Yes,2.5,3,2,40,Single,No
EMP-2265,36,Male,Sales,Manager,Bachelor's,87754.82,1,1,6,44.0,No,2.1,5,1,15,Single,No
EMP-2266,35,Other,Sales,Associate,Bachelor's,34437.42,2,1,3,48.2,Yes,2.6,3,4,26,Married,No
EMP-2267,29,Other,Engineering,Manager,Master's,88618.8,2,2,2,50.7,Yes,3.7,3,1,24,Single,No
EMP-2268,41,Female,Sales,Associate,Master's,34781.43,1,0,8,39.8,No,2.9,3,4,13,Married,No
EMP-2269,41,Female,Marketing,Manager,Bachelor's,79114.35,4,1,9,59.9,Yes,1.0,2,1,1,Married,No
EMP-2270,41,Male,Sales,Associate,Bachelor's,36638.34,4,1,7,40.1,Yes,1.0,3,1,42,Married,No
EMP-2271,48,Male,Engineering,Director,Bachelor's,117128.93,8,8,6,35.3,No,3.5,5,5,50,Married,No
EMP-2272,48,Female,Operations,Director,Bachelor's,109937.25,1,1,8,58.6,Yes,2.5,4,1,26,Single,Yes
EMP-2273,33,Male,Operations,Analyst,High School,44429.25,6,1,3,45.7,Yes,1.7,5,2,42,Divorced,No
EMP-2274,39,Male,Sales,Team Lead,Master's,68991.71,3,3,10,45.0,No,2.0,3,2,18,Married,No
EMP-2275,31,Male,Sales,Associate,Bachelor's,35459.08,5,3,2,41.9,No,3.9,3,2,48,Married,No
EMP-2276,36,Male,Engineering,Team Lead,Bachelor's,59487.18,4,0,6,35.6,No,2.2,1,4,29,Single,No
EMP-2277,31,Male,Engineering,Senior Engineer,Bachelor's,78515.74,5,4,4,41.6,No,1.3,3,4,41,Married,No
EMP-2278,49,Female,Sales,Associate,Bachelor's,34104.58,4,0,10,44.8,No,2.6,1,3,34,Divorced,No
EMP-2279,39,Female,Operations,Manager,Master's,108147.28,14,9,3,48.0,No,3.2,1,4,47,Single,Yes
EMP-2280,34,Female,Marketing,Associate,Bachelor's,37138.75,2,1,7,46.4,No,4.9,4,1,28,Single,Yes
EMP-2281,46,Female,Sales,Manager,Bachelor's,87122.63,1,1,2,57.0,No,3.4,3,1,43,Single,No
EMP-2282,22,Male,Operations,Team Lead,Master's,63930.94,1,0,2,57.8,Yes,1.0,4,2,47,Married,No
EMP-2283,22,Female,Sales,Associate,High School,30976.52,3,0,5,42.9,No,4.3,4,4,39,Divorced,No
EMP-2284,42,Female,Engineering,Senior Engineer,Master's,90619.9,2,2,8,59.0,Yes,1.1,4,1,18,Married,Yes
EMP-2285,36,Male,Sales,Manager,PhD,97955.49,2,2,3,56.6,Yes,3.4,3,3,5,Married,No
EMP-2286,38,Other,Engineering,Manager,Master's,90287.14,0,0,7,58.2,Yes,1.3,4,1,21,Married,No
EMP-2287,25,Male,Operations,Associate,PhD,42920.38,3,1,6,52.7,Yes,4.0,3,1,35,Married,No
EMP-2288,36,Male,Sales,Analyst,Bachelor's,50128.37,8,1,10,40.0,No,4.5,2,3,43,Single,No
EMP-2289,52,Male,Marketing,Manager,Bachelor's,82440.58,2,2,4,39.9,No,4.5,3,2,39,Single,No
EMP-2290,43,Male,Sales,Team Lead,Bachelor's,58608.9,2,2,3,57.7,Yes,1.0,1,1,32,Married,No
EMP-2291,37,Male,Operations,Senior Engineer,High School,65921.7,1,0,10,47.7,Yes,3.0,3,1,27,Married,No
EMP-2292,32,Female,Marketing,Associate,Bachelor's,35779.29,2,2,4,57.3,Yes,2.9,4,1,49,Married,No
EMP-2293,33,Female,Sales,Manager,Bachelor's,111741.98,15,2,3,53.0,Yes,1.5,4,3,13,Married,Yes
EMP-2294,22,Male,Engineering,Manager,Bachelor's,75013.52,2,0,9,40.3,No,3.0,3,4,40,Married,No
EMP-2295,38,Female,Operations,Analyst,Bachelor's,50205.0,0,0,9,44.6,No,3.6,2,2,28,Single,Yes
EMP-2296,43,Male,HR,Associate,Master's,38862.17,7,5,1,59.2,Yes,4.0,3,3,26,Married,No
EMP-2297,23,Female,Engineering,Senior Engineer,Bachelor's,76790.01,0,0,9,35.5,No,4.1,5,4,20,Single,No
EMP-2298,31,Male,Operations,Senior Engineer,Bachelor's,72327.4,5,4,7,52.9,Yes,2.0,3,2,32,Divorced,No
EMP-2299,27,Male,Engineering,Senior Engineer,Bachelor's,66957.45,5,5,3,59.5,Yes,3.0,3,2,50,Married,No
EMP-2300,28,Female,Sales,Manager,Master's,92628.81,10,5,6,37.6,No,1.7,2,5,21,Single,No
EMP-2301,36,Female,HR,Manager,Bachelor's,81520.42,1,0,3,41.8,No,2.7,4,5,6,Single,No
EMP-2302,22,Female,Sales,Analyst,Master's,51512.89,2,1,2,48.7,Yes,3.3,3,1,7,Married,Yes
EMP-2303,41,Female,Sales,Executive,High School,147366.82,15,7,2,56.1,No,3.4,2,3,9,Married,No
EMP-2304,42,Female,Engineering,Team Lead,Bachelor's,61067.53,2,2,2,47.7,Yes,3.5,3,1,21,Married,Yes
EMP-2305,34,Male,Engineering,Senior Engineer,PhD,93438.71,1,0,6,36.5,No,3.0,4,3,1,Single,No
EMP-2306,22,Male,Engineering,Team Lead,High School,64085.18,11,7,9,38.2,No,2.5,3,1,15,Divorced,No
EMP-2307,28,Male,Engineering,Manager,Bachelor's,86876.98,2,1,5,44.4,No,4.0,5,1,35,Married,No
EMP-2308,46,Male,Operations,Analyst,High School,49955.29,0,0,1,43.1,No,1.4,5,4,34,Married,No
EMP-2309,22,Male,HR,Team Lead,Bachelor's,63181.84,3,2,5,40.5,No,4.9,4,2,34,Married,No
EMP-2310,33,Male,Sales,Team Lead,Bachelor's,61417.02,5,0,8,56.0,Yes,3.8,5,1,34,Divorced,No
EMP-2311,27,Male,Sales,Analyst,Bachelor's,46378.37,1,0,9,35.7,No,4.5,4,5,4,Divorced,No
EMP-2312,42,Female,Marketing,Senior Engineer,Bachelor's,79105.44,3,2,8,55.7,Yes,3.7,3,3,47,Married,No
EMP-2313,31,Male,Engineering,Manager,PhD,107336.25,5,1,4,58.0,Yes,1.7,4,1,15,Married,No
EMP-2314,39,Female,Engineering,Manager,Bachelor's,89800.79,5,3,7,50.8,No,3.0,4,2,4,Married,No
EMP-2315,41,Female,Marketing,Analyst,Bachelor's,52170.5,4,0,1,50.6,No,4.3,4,1,41,Married,Yes
EMP-2316,51,Male,Sales,Associate,Master's,39908.87,0,0,5,38.7,No,2.1,4,5,24,Married,No
EMP-2317,34,Male,Finance,Manager,Bachelor's,82953.04,1,1,6,49.2,No,4.4,4,4,18,Single,No
EMP-2318,39,Female,Operations,Team Lead,Master's,70114.63,8,2,1,44.4,No,1.8,5,3,20,Single,No
EMP-2319,24,Female,Finance,Associate,Bachelor's,36181.08,4,2,1,40.7,No,4.5,3,5,30,Divorced,No
EMP-2320,46,Male,Engineering,Team Lead,Master's,66326.37,4,1,9,49.6,No,3.2,4,4,27,Divorced,No
EMP-2321,30,Male,Engineering,Senior Engineer,PhD,104056.25,10,4,3,35.0,No,4.4,4,1,1,Divorced,No
EMP-2322,32,Female,Engineering,Team Lead,Bachelor's,65367.29,3,2,2,41.9,No,3.0,5,3,6,Married,No
EMP-2323,36,Female,Finance,Senior Engineer,Master's,98920.74,3,2,6,51.4,Yes,2.8,3,3,48,Married,No
EMP-2324,23,Male,Operations,Manager,Master's,102116.85,1,1,3,46.4,Yes,3.2,3,2,25,Married,No
EMP-2325,38,Male,Operations,Manager,Master's,85933.56,3,3,10,38.6,No,2.7,3,1,50,Married,No
EMP-2326,44,Female,Engineering,Associate,Bachelor's,33053.77,3,0,10,35.0,No,1.9,2,4,33,Single,No
EMP-2327,38,Male,Finance,Analyst,Bachelor's,37262.89,0,0,9,41.8,No,1.4,2,3,37,Divorced,No
EMP-2328,23,Female,HR,Manager,Bachelor's,72494.32,4,4,4,48.7,Yes,2.7,3,1,16,Single,No
EMP-2329,35,Male,Finance,Executive,PhD,150000.0,1,1,9,48.4,No,3.4,2,5,42,Married,No
EMP-2330,42,Female,HR,Manager,High School,75987.18,8,2,3,38.3,No,3.5,5,5,33,Married,No
EMP-2331,22,Male,Engineering,Senior Engineer,High School,75740.19,2,2,3,50.3,No,1.1,3,2,38,Married,No
EMP-2332,27,Male,Engineering,Executive,Master's,150000.0,3,2,10,60.0,Yes,1.0,3,2,14,Single,Yes
EMP-2333,43,Other,Operations,Associate,Bachelor's,34220.25,4,0,7,49.6,Yes,3.4,4,1,30,Married,No
EMP-2334,38,Male,Sales,Analyst,Master's,46739.28,0,0,1,48.2,Yes,2.7,3,3,19,Single,No
EMP-2335,39,Other,Sales,Associate,Bachelor's,40244.31,6,1,9,50.6,Yes,1.0,4,3,46,Married,No
EMP-2336,51,Male,Sales,Analyst,Master's,61134.18,8,5,2,57.0,Yes,1.0,4,1,46,Single,Yes
EMP-2337,40,Female,Sales,Analyst,Bachelor's,41938.77,2,2,7,58.6,No,1.6,3,4,18,Married,No
EMP-2338,41,Other,Operations,Team Lead,Bachelor's,58685.71,4,0,5,36.0,No,4.2,3,1,2,Married,No
EMP-2339,58,Female,Engineering,Director,Bachelor's,112181.17,3,2,1,40.1,No,3.9,3,3,13,Single,No
EMP-2340,34,Male,Engineering,Analyst,Bachelor's,46883.33,2,1,8,37.9,No,3.6,3,1,14,Single,Yes
EMP-2341,30,Female,Finance,Associate,Bachelor's,33067.88,3,3,7,54.3,Yes,2.3,4,1,1,Married,No
EMP-2342,39,Female,HR,Director,Bachelor's,124237.64,6,5,9,36.1,No,4.4,3,4,47,Single,Yes
EMP-2343,40,Other,Engineering,Associate,Master's,42865.37,2,2,7,57.6,Yes,1.0,3,3,24,Single,No
EMP-2344,32,Male,Engineering,Senior Engineer,Bachelor's,65361.23,2,0,8,35.5,No,2.3,3,1,8,Married,No
EMP-2345,28,Male,Engineering,Senior Engineer,Bachelor's,79293.34,10,8,10,50.1,No,2.7,1,4,31,Divorced,No
EMP-2346,54,Male,Engineering,Manager,Bachelor's,73345.85,0,0,10,41.9,No,5.0,3,5,20,Married,No
EMP-2347,39,Female,Engineering,Associate,Bachelor's,32177.03,3,1,6,46.8,No,3.2,4,1,9,Married,No
EMP-2348,30,Other,Engineering,Manager,Master's,93151.03,4,2,1,46.0,No,3.2,1,5,23,Divorced,No
EMP-2349,43,Male,Marketing,Analyst,Bachelor's,46413.04,8,7,4,53.7,Yes,3.3,4,3,30,Married,No
EMP-2350,35,Female,Operations,Manager,Master's,106399.26,9,8,7,47.4,No,1.7,5,1,33,Married,Yes
EMP-2351,34,Other,Operations,Manager,Master's,92453.19,1,0,2,45.5,Yes,1.6,4,1,12,Married,No
EMP-2352,40,Male,Sales,Manager,Master's,104593.58,9,2,2,53.3,Yes,2.5,3,2,31,Married,No
EMP-2353,26,Male,Sales,Executive,Master's,150000.0,8,6,4,58.1,Yes,3.6,3,1,40,Married,No
EMP-2354,39,Female,Operations,Manager,Bachelor's,82299.84,1,1,10,54.8,No,1.6,4,1,32,Married,No
EMP-2355,51,Female,Finance,Associate,PhD,40748.78,5,3,4,53.4,Yes,2.0,4,1,48,Single,Yes
EMP-2356,40,Male,HR,Manager,Master's,90855.95,2,0,10,47.2,No,4.6,5,2,48,Married,No
EMP-2357,33,Female,Engineering,Team Lead,Master's,72305.11,4,0,9,57.5,Yes,2.8,3,3,25,Single,No
EMP-2358,32,Female,Sales,Manager,Bachelor's,72946.18,3,2,4,47.2,No,3.5,3,2,20,Married,No
EMP-2359,33,Other,HR,Analyst,Bachelor's,51090.38,9,7,3,58.3,Yes,1.2,3,1,23,Single,No
EMP-2360,34,Female,HR,Team Lead,Master's,63255.5,2,2,9,55.1,Yes,1.2,5,3,25,Married,Yes
EMP-2361,33,Female,Engineering,Manager,Bachelor's,83875.4,3,2,8,38.8,Yes,1.1,4,4,9,Married,No
EMP-2362,43,Female,Operations,Team Lead,Master's,59487.76,2,1,7,36.2,No,2.0,5,5,49,Married,No
EMP-2363,22,Male,HR,Associate,Bachelor's,39745.85,16,1,10,53.5,Yes,3.1,4,3,29,Single,No
EMP-2364,43,Female,HR,Team Lead,Bachelor's,61844.96,0,0,2,52.1,Yes,3.1,5,1,7,Single,No
EMP-2365,33,Male,Engineering,Manager,Bachelor's,91930.51,5,4,4,50.1,Yes,3.4,4,2,46,Married,No
EMP-2366,39,Female,Finance,Manager,Bachelor's,108271.81,30,10,7,59.4,Yes,1.0,5,1,48,Single,No
EMP-2367,27,Male,Marketing,Associate,High School,32840.09,4,0,1,48.6,Yes,1.3,5,2,29,Married,No
EMP-2368,47,Female,Engineering,Senior Engineer,Master's,92772.3,6,3,10,43.7,Yes,3.4,4,2,48,Married,Yes
EMP-2369,46,Male,HR,Senior Engineer,Master's,88404.86,12,3,6,49.1,Yes,1.0,5,4,49,Single,No
EMP-2370,44,Male,Marketing,Executive,PhD,150000.0,1,1,4,35.7,No,1.6,4,3,48,Married,No
EMP-2371,24,Male,Finance,Associate,Master's,30042.59,0,0,3,49.5,Yes,1.8,4,1,49,Married,Yes
EMP-2372,43,Female,Engineering,Analyst,Master's,45223.72,1,1,1,57.6,Yes,1.0,4,1,4,Single,Yes
EMP-2373,39,Female,Operations,Manager,Bachelor's,89342.56,4,1,6,35.1,No,1.3,4,3,2,Divorced,No
EMP-2374,23,Male,Sales,Manager,Master's,101238.94,3,3,10,56.1,Yes,1.1,4,3,29,Single,No
EMP-2375,36,Female,Engineering,Executive,PhD,150000.0,6,0,1,55.0,No,4.5,4,3,38,Married,No
EMP-2376,39,Female,Engineering,Senior Engineer,Master's,97496.68,2,2,5,37.7,No,1.2,3,5,42,Married,No
EMP-2377,40,Male,Engineering,Senior Engineer,Bachelor's,82090.9,8,6,7,56.2,Yes,2.4,4,1,33,Married,Yes
EMP-2378,37,Female,Engineering,Manager,Master's,82044.31,1,0,5,54.1,No,3.3,5,2,16,Married,No
EMP-2379,38,Male,Sales,Associate,Bachelor's,36944.13,1,1,7,47.3,No,3.1,4,4,47,Single,Yes
EMP-2380,48,Male,Marketing,Manager,High School,69506.81,2,0,8,41.1,No,3.0,3,5,30,Divorced,No
EMP-2381,46,Female,Engineering,Team Lead,Master's,72814.15,5,1,10,42.2,No,1.1,5,2,35,Married,No
EMP-2382,22,Male,Operations,Associate,Master's,33823.64,1,0,7,50.3,No,1.2,4,3,13,Divorced,Yes
EMP-2383,33,Female,Engineering,Analyst,Bachelor's,45693.43,11,8,8,41.2,No,3.0,3,2,38,Married,No
EMP-2384,35,Other,HR,Manager,High School,88042.48,6,5,4,43.1,No,4.9,4,3,7,Divorced,No
EMP-2385,22,Female,Operations,Senior Engineer,Master's,79816.05,3,2,2,58.3,Yes,1.5,4,2,44,Married,No
EMP-2386,37,Female,Finance,Manager,Bachelor's,98114.46,3,3,1,53.2,No,2.9,4,4,43,Married,No
EMP-2387,46,Female,Marketing,Analyst,High School,37293.75,1,0,2,53.4,No,4.9,3,2,35,Married,No
EMP-2388,27,Other,Marketing,Manager,Master's,79952.15,1,1,9,58.9,Yes,3.1,3,1,50,Married,No
EMP-2389,39,Male,Engineering,Analyst,Master's,49619.94,5,4,1,35.1,No,4.1,5,5,46,Married,No
EMP-2390,29,Male,Engineering,Team Lead,Bachelor's,75607.41,1,0,5,41.1,No,3.0,5,3,4,Married,No
EMP-2391,31,Female,Sales,Manager,Bachelor's,89323.9,1,1,7,51.4,Yes,3.3,3,1,12,Single,No
EMP-2392,48,Male,Engineering,Senior Engineer,Bachelor's,88108.56,12,1,7,46.0,No,3.3,5,2,7,Married,No
EMP-2393,32,Male,Sales,Team Lead,Bachelor's,65241.01,2,1,1,37.8,No,3.6,3,4,17,Single,Yes
EMP-2394,40,Male,Engineering,Manager,Master's,87806.76,1,1,9,54.5,Yes,3.1,3,2,30,Divorced,No
EMP-2395,22,Female,Operations,Associate,Master's,44518.44,1,1,5,36.2,No,2.6,4,3,8,Single,No
EMP-2396,51,Male,Operations,Team Lead,Bachelor's,64598.65,2,0,1,48.6,No,4.8,1,1,5,Single,Yes
EMP-2397,41,Male,Finance,Director,Bachelor's,118300.25,3,2,2,49.1,No,5.0,2,1,33,Married,No
EMP-2398,35,Male,Marketing,Team Lead,Bachelor's,66245.74,1,1,9,50.9,No,3.3,5,1,32,Married,No
EMP-2399,41,Male,Engineering,Senior Engineer,High School,66260.32,9,9,10,42.9,No,1.9,4,1,19,Married,No
EMP-2400,25,Female,Engineering,Team Lead,Bachelor's,59618.6,4,4,8,35.6,No,4.1,3,3,36,Divorced,No
EMP-2401,45,Male,Marketing,Associate,High School,30293.09,2,2,4,57.2,Yes,1.0,3,1,30,Single,Yes
EMP-2402,33,Female,Marketing,Manager,Master's,102965.82,4,3,10,58.2,Yes,2.6,4,1,21,Married,No
EMP-2403,34,Female,Sales,Manager,Bachelor's,75041.84,1,0,3,47.0,No,1.3,4,5,4,Married,No
EMP-2404,32,Male,Sales,Associate,Master's,39565.65,7,3,3,35.5,No,4.2,3,2,38,Married,No
EMP-2405,31,Female,Sales,Analyst,Bachelor's,44562.8,2,1,8,49.5,Yes,3.9,3,4,32,Married,Yes
EMP-2406,42,Female,Engineering,Director,Master's,109605.76,3,1,4,42.9,No,1.4,4,1,6,Single,No
EMP-2407,38,Female,Sales,Associate,PhD,40779.23,6,6,6,39.6,No,3.9,4,4,10,Married,Yes
EMP-2408,41,Male,Sales,Executive,Bachelor's,139792.08,1,1,7,39.2,No,4.4,5,5,16,Married,No
EMP-2409,36,Male,Marketing,Team Lead,High School,48473.61,0,0,2,39.5,No,1.4,3,5,9,Single,Yes
EMP-2410,40,Other,Operations,Team Lead,Master's,75655.4,2,2,10,43.3,Yes,1.0,5,2,41,Divorced,Yes
EMP-2411,33,Female,HR,Associate,High School,35324.96,9,6,2,42.0,No,2.6,5,2,47,Married,No
EMP-2412,54,Other,Marketing,Analyst,Bachelor's,45896.21,1,0,10,55.9,Yes,3.7,3,1,5,Single,No
EMP-2413,23,Other,Finance,Analyst,High School,42427.77,4,0,3,47.4,No,3.0,1,3,12,Married,No
EMP-2414,46,Male,Engineering,Manager,Master's,89527.46,6,1,5,45.7,No,1.5,4,5,15,Single,No
EMP-2415,47,Female,Marketing,Senior Engineer,High School,62545.9,1,1,3,38.6,No,2.0,5,2,50,Single,No
EMP-2416,29,Male,Sales,Executive,Bachelor's,148045.09,6,2,6,56.9,Yes,1.8,2,3,32,Married,No
EMP-2417,54,Female,HR,Associate,Bachelor's,36909.96,12,7,1,36.4,Yes,1.0,3,4,48,Single,No
EMP-2418,44,Male,Engineering,Senior Engineer,Master's,79177.79,0,0,2,41.0,No,3.5,4,1,13,Single,No
EMP-2419,44,Male,Operations,Associate,Bachelor's,31545.76,2,2,6,50.5,Yes,1.0,4,3,4,Married,No
EMP-2420,36,Female,Operations,Executive,Master's,149200.47,0,0,7,52.6,Yes,3.4,2,1,25,Single,No
EMP-2421,34,Female,Engineering,Senior Engineer,Master's,91036.67,8,3,10,55.0,Yes,3.3,3,2,41,Married,No
EMP-2422,34,Female,Engineering,Senior Engineer,Bachelor's,67786.69,6,6,9,45.3,No,4.5,3,2,42,Married,No
EMP-2423,39,Male,Engineering,Manager,Bachelor's,84188.4,1,1,10,43.7,No,1.6,5,2,24,Single,No
EMP-2424,47,Male,Finance,Associate,Master's,33514.65,4,4,8,42.2,No,3.4,4,3,14,Married,No
EMP-2425,37,Other,HR,Associate,Master's,31559.41,2,0,8,49.2,No,4.1,3,1,3,Single,No
EMP-2426,29,Male,Engineering,Team Lead,Bachelor's,58489.94,1,0,4,43.7,No,3.1,5,4,22,Married,No
EMP-2427,43,Male,Finance,Analyst,Bachelor's,57883.54,5,5,10,43.2,No,1.5,4,4,27,Single,No
EMP-2428,43,Female,Sales,Associate,High School,32338.85,1,1,10,35.4,Yes,1.0,5,1,1,Divorced,Yes
EMP-2429,41,Male,Sales,Associate,High School,34341.28,2,1,6,58.7,Yes,2.9,3,1,47,Single,No
EMP-2430,42,Female,Sales,Analyst,High School,42576.14,1,0,2,36.5,No,3.0,1,3,36,Married,No
EMP-2431,34,Male,HR,Senior Engineer,High School,71023.43,5,0,1,41.8,No,4.7,3,4,17,Single,No
EMP-2432,29,Female,Sales,Manager,Bachelor's,89735.73,1,0,5,58.0,No,4.3,3,1,18,Single,No
EMP-2433,29,Other,Engineering,Team Lead,Master's,64501.76,2,2,7,53.4,Yes,2.9,4,3,18,Married,No
EMP-2434,23,Other,Sales,Analyst,Master's,52048.08,3,1,6,49.5,No,4.9,4,3,44,Married,No
EMP-2435,38,Female,Operations,Manager,Master's,101429.36,2,2,9,51.5,Yes,3.1,3,1,37,Divorced,No
EMP-2436,35,Male,HR,Senior Engineer,Master's,84835.32,2,1,6,37.4,No,1.4,4,1,5,Single,No
EMP-2437,32,Female,Operations,Analyst,Master's,67812.37,19,1,7,55.2,Yes,1.0,4,2,16,Single,No
EMP-2438,22,Female,HR,Senior Engineer,Bachelor's,75808.97,3,2,8,41.3,No,4.3,4,5,40,Married,No
EMP-2439,26,Female,Finance,Associate,Master's,42099.39,2,1,9,58.9,Yes,1.7,3,1,18,Married,Yes
EMP-2440,45,Female,Engineering,Team Lead,Bachelor's,63061.69,4,1,7,40.8,Yes,3.5,5,2,41,Divorced,No
EMP-2441,31,Female,Finance,Analyst,Bachelor's,56856.98,7,5,6,50.6,Yes,1.0,4,1,26,Divorced,Yes
EMP-2442,39,Female,Engineering,Manager,PhD,109622.2,5,1,1,48.6,No,1.8,5,2,39,Divorced,No
EMP-2443,25,Female,Engineering,Manager,Master's,100320.93,10,9,7,38.6,No,4.1,4,1,27,Single,No
EMP-2444,48,Male,Engineering,Executive,Bachelor's,130307.74,6,5,2,44.1,No,4.4,4,4,37,Married,No
EMP-2445,35,Male,Engineering,Director,Master's,113926.94,1,1,4,54.5,Yes,3.2,1,3,22,Married,No
EMP-2446,38,Female,Operations,Analyst,Bachelor's,41841.74,2,0,6,40.3,No,1.4,4,1,12,Married,No
EMP-2447,55,Male,Operations,Director,High School,100779.6,1,1,1,59.1,Yes,1.8,2,2,45,Married,No
EMP-2448,48,Female,Finance,Director,High School,99238.21,7,3,7,42.4,No,3.6,5,3,21,Single,No
EMP-2449,34,Female,Engineering,Manager,Bachelor's,91032.21,0,0,3,50.7,Yes,3.2,3,2,1,Married,No
EMP-2450,31,Male,Operations,Associate,Master's,40677.15,8,6,6,50.5,Yes,1.0,3,1,20,Divorced,Yes
EMP-2451,33,Female,Marketing,Analyst,Bachelor's,45574.33,2,0,4,46.8,Yes,2.8,4,4,21,Single,No
EMP-2452,40,Female,Sales,Associate,High School,29243.3,5,4,4,51.4,No,1.6,4,1,13,Divorced,No
EMP-2453,35,Female,HR,Associate,PhD,37149.61,1,0,4,53.6,Yes,3.4,4,1,44,Married,No
EMP-2454,33,Male,Marketing,Senior Engineer,Bachelor's,59681.49,1,1,1,50.5,Yes,1.0,4,1,25,Single,No
EMP-2455,48,Female,Engineering,Senior Engineer,Bachelor's,96500.85,13,3,2,49.0,Yes,4.2,4,3,19,Single,No
EMP-2456,35,Male,HR,Manager,Bachelor's,79725.95,6,6,8,50.2,Yes,1.0,5,1,35,Single,Yes
EMP-2457,54,Female,Marketing,Manager,Bachelor's,74748.09,1,1,2,45.0,No,3.7,3,1,32,Married,No
EMP-2458,37,Male,Engineering,Manager,Bachelor's,93204.35,1,0,5,36.8,Yes,2.7,4,3,24,Single,No
EMP-2459,50,Female,Sales,Associate,Master's,41013.39,7,3,2,39.0,No,2.0,5,3,49,Married,No
EMP-2460,39,Female,HR,Manager,Master's,93595.38,2,0,6,50.2,No,2.0,3,3,49,Divorced,No
EMP-2461,44,Female,Marketing,Manager,Bachelor's,110169.5,20,3,7,58.2,Yes,2.4,3,1,24,Married,No
EMP-2462,30,Male,Operations,Team Lead,Bachelor's,68047.14,3,3,5,35.6,No,3.5,1,1,36,Single,No
EMP-2463,29,Female,Finance,Analyst,High School,49996.31,16,9,8,48.6,No,3.9,4,3,3,Married,No
EMP-2464,40,Female,Marketing,Team Lead,Master's,59585.64,2,2,3,41.3,No,3.3,4,1,23,Married,No
EMP-2465,44,Male,HR,Associate,Bachelor's,39651.93,9,0,6,49.0,Yes,1.0,3,2,23,Married,No
EMP-2466,36,Other,Marketing,Manager,Bachelor's,86566.78,1,0,3,53.7,No,4.7,2,4,21,Single,Yes
EMP-2467,26,Female,HR,Analyst,PhD,61992.29,6,5,6,53.4,Yes,1.0,1,1,43,Married,No
EMP-2468,25,Other,Engineering,Senior Engineer,Master's,83895.72,13,3,1,53.1,No,3.3,3,1,30,Married,No
